age,education-num,sex,capital-gain,hours-per-week,salary
71,6, Male,0,8, <=50K
27,10, Male,0,80, <=50K
56,9, Female,0,40, <=50K
64,9, Male,0,60, >50K
23,10, Female,0,25, <=50K
36,13, Male,0,40, >50K
39,14, Male,0,45, >50K
26,9, Male,0,40, <=50K
31,12, Male,0,40, <=50K
36,13, Female,0,40, <=50K
43,9, Male,0,40, >50K
25,10, Female,0,50, <=50K
27,9, Male,0,40, <=50K
24,8, Male,0,40, <=50K
50,12, Male,0,20, <=50K
30,9, Male,0,40, <=50K
24,7, Male,0,40, <=50K
41,14, Female,7430,36, >50K
29,10, Male,0,45, <=50K
31,10, Male,0,40, <=50K
54,10, Female,0,40, <=50K
20,7, Female,0,50, <=50K
37,9, Male,0,40, <=50K
28,9, Male,0,30, <=50K
39,9, Female,0,40, >50K
46,10, Female,0,40, <=50K
35,13, Female,0,42, <=50K
36,10, Male,99999,20, >50K
34,9, Male,0,25, <=50K
44,14, Male,0,40, >50K
34,13, Male,0,50, <=50K
28,9, Male,0,50, >50K
38,15, Male,0,45, >50K
64,13, Male,0,50, >50K
19,10, Female,0,40, <=50K
35,13, Male,0,52, >50K
61,9, Female,0,40, <=50K
45,10, Female,0,40, <=50K
36,9, Male,0,40, <=50K
34,9, Male,0,30, <=50K
27,11, Male,0,60, <=50K
22,6, Male,0,40, <=50K
26,13, Female,0,40, <=50K
19,7, Female,0,15, <=50K
36,9, Male,0,40, <=50K
51,13, Male,14084,50, >50K
63,9, Male,99999,40, >50K
51,9, Male,0,40, <=50K
20,10, Female,0,25, <=50K
42,11, Male,0,50, <=50K
40,13, Female,0,40, <=50K
25,10, Male,0,40, <=50K
40,11, Female,0,50, <=50K
41,13, Female,0,30, >50K
49,9, Male,0,80, <=50K
46,9, Female,0,40, <=50K
32,9, Male,0,50, <=50K
28,10, Male,0,40, <=50K
19,9, Male,0,20, <=50K
19,9, Female,0,25, <=50K
18,7, Male,0,20, <=50K
39,9, Male,0,55, <=50K
60,13, Female,0,30, <=50K
46,13, Female,0,40, <=50K
38,4, Female,0,50, >50K
36,9, Male,0,44, >50K
45,10, Male,0,40, <=50K
60,13, Female,0,40, <=50K
30,7, Male,0,40, <=50K
22,10, Female,0,43, <=50K
23,10, Male,0,45, <=50K
48,10, Female,0,24, <=50K
46,9, Female,0,15, <=50K
43,14, Male,0,45, >50K
25,9, Male,0,40, <=50K
50,10, Male,0,40, <=50K
61,9, Male,0,55, <=50K
35,13, Male,0,50, <=50K
65,10, Female,0,40, <=50K
56,9, Male,0,45, <=50K
43,13, Female,0,80, <=50K
55,9, Male,0,50, <=50K
22,10, Female,0,40, <=50K
40,10, Male,0,32, <=50K
35,9, Male,0,50, <=50K
22,10, Male,0,50, <=50K
20,5, Male,0,40, <=50K
46,8, Male,0,35, >50K
43,9, Male,0,40, <=50K
46,9, Female,0,40, <=50K
39,7, Male,2635,37, <=50K
34,9, Female,0,20, <=50K
35,9, Female,0,35, <=50K
30,9, Male,0,41, <=50K
25,9, Male,0,28, <=50K
44,14, Male,0,35, >50K
35,9, Female,0,40, <=50K
41,9, Male,0,40, <=50K
43,13, Male,7298,40, >50K
32,10, Female,0,40, <=50K
50,4, Male,0,40, <=50K
20,10, Female,0,15, <=50K
29,9, Female,0,20, <=50K
38,15, Male,99999,70, >50K
20,6, Male,0,50, <=50K
41,9, Female,0,40, <=50K
27,10, Female,0,65, <=50K
37,5, Male,0,40, <=50K
62,14, Female,0,24, <=50K
31,6, Male,0,40, <=50K
49,10, Female,0,40, <=50K
33,13, Female,0,50, <=50K
31,9, Male,0,40, >50K
19,10, Female,0,35, <=50K
44,4, Male,0,40, <=50K
31,10, Male,0,65, >50K
62,9, Female,0,40, <=50K
65,10, Male,0,10, >50K
17,5, Male,0,40, <=50K
60,9, Male,0,44, >50K
31,7, Male,0,40, <=50K
29,10, Female,0,40, <=50K
53,9, Male,0,40, >50K
44,10, Male,0,40, >50K
43,7, Male,0,60, <=50K
40,10, Male,0,40, <=50K
18,7, Female,0,10, <=50K
47,9, Female,0,43, <=50K
38,13, Male,4064,40, <=50K
37,12, Female,0,25, <=50K
40,10, Female,0,40, <=50K
57,9, Male,0,60, >50K
43,9, Female,4101,40, <=50K
32,13, Male,0,40, <=50K
64,10, Male,0,40, <=50K
18,8, Female,0,20, <=50K
40,13, Male,0,50, <=50K
17,7, Female,0,40, <=50K
23,9, Male,0,40, <=50K
45,11, Female,0,40, <=50K
45,14, Female,0,15, <=50K
27,6, Male,0,60, <=50K
23,10, Male,0,40, <=50K
58,9, Male,0,30, <=50K
35,9, Female,0,75, <=50K
47,14, Male,0,40, >50K
33,9, Male,0,50, <=50K
27,13, Male,0,40, >50K
46,12, Male,0,40, >50K
24,10, Male,0,56, <=50K
40,10, Male,0,44, >50K
44,9, Female,0,24, <=50K
31,13, Male,0,97, >50K
37,11, Male,7688,40, >50K
23,11, Female,0,40, <=50K
30,13, Male,0,52, >50K
31,10, Male,0,35, <=50K
24,9, Female,0,32, <=50K
32,10, Male,3464,40, <=50K
27,9, Male,0,40, <=50K
35,9, Male,0,55, <=50K
27,13, Male,0,40, <=50K
30,13, Male,0,70, <=50K
33,9, Male,0,70, <=50K
34,16, Male,0,45, >50K
29,10, Male,0,50, <=50K
26,14, Female,2174,40, <=50K
39,9, Male,0,40, <=50K
37,10, Male,3103,50, >50K
51,10, Female,0,50, >50K
40,10, Male,4934,47, >50K
53,4, Male,0,40, <=50K
58,10, Male,0,40, >50K
29,13, Male,0,40, >50K
33,9, Male,0,40, <=50K
57,14, Male,0,60, >50K
69,9, Male,0,40, <=50K
20,10, Female,0,12, <=50K
56,9, Female,0,25, <=50K
49,3, Male,0,40, <=50K
34,9, Male,0,40, <=50K
70,9, Male,0,37, <=50K
44,13, Female,0,45, <=50K
37,13, Male,10520,40, >50K
58,13, Male,0,58, <=50K
42,10, Female,0,25, <=50K
41,9, Male,0,40, <=50K
28,9, Female,0,40, <=50K
47,14, Male,7688,60, >50K
24,9, Female,0,40, <=50K
58,9, Male,7688,55, >50K
18,9, Female,0,25, <=50K
50,10, Male,0,50, >50K
69,10, Female,2050,24, <=50K
84,14, Male,0,66, <=50K
47,13, Male,0,60, >50K
19,8, Male,0,20, <=50K
24,10, Male,0,40, <=50K
48,13, Male,0,6, <=50K
53,9, Male,0,50, <=50K
58,10, Male,0,45, <=50K
22,10, Male,0,24, <=50K
36,10, Male,0,52, <=50K
34,8, Female,0,40, <=50K
43,2, Female,0,21, <=50K
37,9, Male,0,24, <=50K
43,15, Male,0,50, >50K
42,10, Female,0,40, >50K
21,10, Male,0,30, <=50K
49,9, Male,0,60, <=50K
35,9, Male,0,40, <=50K
49,10, Female,0,30, <=50K
28,10, Male,0,40, <=50K
51,2, Male,0,40, <=50K
30,13, Female,0,40, <=50K
19,4, Male,0,60, >50K
56,5, Male,0,40, <=50K
20,9, Male,0,8, <=50K
22,10, Female,0,37, <=50K
33,9, Male,99999,56, >50K
54,9, Male,0,45, <=50K
22,10, Male,0,50, <=50K
68,10, Female,0,30, <=50K
56,13, Female,0,40, <=50K
23,9, Male,0,40, <=50K
69,5, Male,0,40, <=50K
41,13, Male,0,40, <=50K
33,9, Female,0,40, <=50K
18,7, Female,0,8, <=50K
17,7, Male,0,16, <=50K
31,7, Male,0,40, <=50K
50,10, Male,0,60, >50K
62,6, Female,0,40, <=50K
41,9, Female,0,52, <=50K
20,9, Female,0,40, <=50K
23,12, Male,0,30, <=50K
18,9, Male,0,20, <=50K
53,4, Male,0,40, <=50K
42,5, Male,0,40, <=50K
23,13, Male,0,40, <=50K
43,9, Female,0,40, <=50K
47,9, Male,0,55, <=50K
53,3, Male,0,40, <=50K
28,6, Male,0,40, <=50K
28,10, Male,0,40, <=50K
44,10, Male,0,45, <=50K
58,9, Male,0,40, <=50K
25,4, Female,0,32, <=50K
26,9, Female,0,40, <=50K
36,10, Male,3456,8, <=50K
27,9, Female,0,40, <=50K
39,16, Male,0,45, >50K
25,13, Male,0,40, <=50K
17,7, Female,0,15, <=50K
39,13, Male,0,50, <=50K
52,9, Male,0,40, <=50K
24,13, Female,0,50, <=50K
26,11, Male,0,55, <=50K
24,13, Female,0,40, <=50K
32,9, Male,0,40, >50K
49,14, Male,0,40, >50K
20,10, Female,0,25, <=50K
40,7, Male,0,40, <=50K
52,15, Male,0,60, >50K
33,9, Male,0,40, <=50K
19,9, Male,0,20, <=50K
37,11, Male,0,40, <=50K
21,10, Female,0,20, <=50K
33,10, Male,0,36, <=50K
28,12, Female,0,40, <=50K
48,9, Male,0,40, <=50K
43,13, Male,0,40, <=50K
32,9, Male,0,40, <=50K
28,9, Male,0,30, <=50K
47,13, Male,0,40, <=50K
37,13, Male,0,50, >50K
26,10, Male,0,30, <=50K
55,9, Male,0,60, <=50K
40,12, Female,0,40, <=50K
31,13, Male,0,40, >50K
39,9, Male,0,40, >50K
54,10, Male,0,54, >50K
38,10, Male,0,40, <=50K
53,9, Male,0,85, <=50K
27,12, Female,0,78, <=50K
42,13, Male,0,40, >50K
62,10, Female,0,40, <=50K
47,7, Male,0,58, <=50K
26,13, Female,0,50, <=50K
33,9, Female,0,20, <=50K
59,10, Male,0,40, <=50K
42,9, Female,0,45, <=50K
25,13, Male,0,45, >50K
58,9, Male,0,36, <=50K
30,10, Female,0,60, <=50K
21,10, Female,0,40, <=50K
61,9, Male,0,40, <=50K
33,12, Male,0,40, <=50K
51,14, Male,0,40, >50K
70,10, Female,0,12, <=50K
55,9, Male,0,30, >50K
29,10, Male,2202,50, <=50K
46,14, Female,0,44, <=50K
35,10, Female,0,40, <=50K
31,9, Male,0,43, >50K
37,10, Male,0,42, >50K
43,10, Male,0,43, >50K
23,9, Male,0,40, <=50K
41,9, Male,13550,44, >50K
42,13, Female,0,50, >50K
26,6, Female,2907,40, <=50K
45,10, Male,0,40, >50K
25,12, Male,0,40, <=50K
33,4, Male,0,40, <=50K
38,13, Male,0,50, >50K
28,9, Female,0,50, <=50K
68,11, Male,0,40, <=50K
42,9, Male,0,40, >50K
35,14, Male,0,40, <=50K
36,10, Female,0,40, <=50K
33,9, Male,0,35, <=50K
22,10, Female,0,30, <=50K
45,13, Male,0,50, >50K
24,10, Female,0,40, <=50K
57,2, Male,0,35, <=50K
36,9, Male,15024,40, >50K
41,9, Female,0,40, <=50K
26,10, Female,0,35, <=50K
25,10, Female,0,50, <=50K
53,10, Male,0,50, <=50K
28,12, Male,0,40, <=50K
30,14, Female,0,40, <=50K
38,7, Male,0,40, <=50K
37,10, Male,0,48, <=50K
30,14, Male,0,38, <=50K
41,9, Female,0,40, <=50K
29,10, Male,0,36, <=50K
31,10, Male,0,80, <=50K
36,9, Male,3908,55, <=50K
59,9, Male,0,60, <=50K
33,9, Male,0,35, <=50K
29,9, Male,0,55, >50K
49,10, Male,0,40, >50K
50,6, Male,0,56, <=50K
33,13, Male,0,45, >50K
28,4, Male,0,40, <=50K
81,9, Female,0,35, <=50K
24,10, Female,0,16, <=50K
32,10, Male,0,50, <=50K
47,9, Male,0,40, >50K
44,9, Male,0,40, <=50K
24,10, Male,0,40, <=50K
37,10, Female,7298,36, >50K
51,13, Male,0,40, >50K
52,9, Male,0,50, <=50K
22,10, Female,0,40, <=50K
28,12, Male,0,40, <=50K
47,10, Male,0,40, <=50K
43,9, Male,0,40, <=50K
25,9, Male,0,45, <=50K
43,10, Male,0,60, >50K
25,13, Female,0,20, <=50K
59,14, Male,0,60, <=50K
29,12, Female,0,35, <=50K
30,5, Female,0,40, <=50K
24,10, Female,0,40, <=50K
38,13, Male,0,40, <=50K
37,9, Male,0,60, >50K
26,1, Male,0,40, <=50K
30,9, Female,0,40, <=50K
73,14, Male,0,10, >50K
30,9, Male,0,40, <=50K
33,9, Male,0,40, <=50K
46,10, Male,0,58, <=50K
40,9, Female,3464,20, <=50K
18,7, Male,0,40, <=50K
35,13, Female,7298,8, >50K
22,9, Female,0,40, <=50K
50,9, Male,0,60, <=50K
62,4, Male,0,40, <=50K
39,13, Male,7298,40, >50K
22,10, Male,0,40, <=50K
33,9, Female,0,40, <=50K
31,9, Female,0,40, <=50K
29,13, Male,0,40, <=50K
38,10, Male,0,45, >50K
24,13, Female,0,35, <=50K
29,9, Female,0,40, <=50K
49,14, Male,0,40, >50K
33,4, Male,0,40, <=50K
28,9, Male,0,48, <=50K
22,13, Female,0,60, <=50K
37,9, Male,0,40, <=50K
30,9, Male,0,50, <=50K
49,4, Male,0,40, <=50K
29,9, Male,0,40, <=50K
25,9, Female,0,40, <=50K
36,9, Female,0,40, <=50K
36,16, Male,0,45, <=50K
21,9, Male,0,22, <=50K
18,10, Female,0,30, <=50K
30,11, Male,0,40, <=50K
44,10, Female,0,40, <=50K
40,10, Male,0,50, <=50K
43,9, Male,0,44, <=50K
45,13, Male,0,50, >50K
29,10, Female,0,26, <=50K
40,10, Female,0,40, <=50K
43,10, Male,0,48, <=50K
20,10, Female,0,20, <=50K
32,13, Male,0,20, <=50K
19,10, Female,0,16, <=50K
21,9, Male,0,40, <=50K
23,11, Male,0,40, <=50K
24,7, Female,0,40, <=50K
52,11, Male,0,32, <=50K
51,10, Female,0,40, <=50K
19,10, Male,0,35, <=50K
54,10, Male,0,45, >50K
50,9, Female,0,48, <=50K
29,10, Male,0,40, <=50K
17,6, Male,0,10, <=50K
47,9, Female,0,37, <=50K
46,13, Female,0,32, <=50K
30,10, Male,0,44, <=50K
58,10, Female,0,30, <=50K
48,13, Female,0,40, <=50K
23,10, Male,0,40, <=50K
23,11, Female,0,36, <=50K
45,9, Male,0,40, <=50K
20,10, Male,0,20, <=50K
26,4, Male,0,48, <=50K
50,13, Female,0,40, >50K
49,9, Male,0,48, >50K
26,10, Male,0,40, <=50K
47,15, Male,0,40, <=50K
31,8, Male,4650,50, <=50K
19,10, Female,0,40, <=50K
23,6, Male,0,40, <=50K
35,9, Male,0,40, <=50K
46,10, Male,0,50, >50K
28,7, Male,0,40, <=50K
58,10, Male,7688,45, >50K
21,9, Female,0,40, <=50K
50,6, Female,0,50, <=50K
30,5, Female,0,30, <=50K
31,13, Female,0,40, <=50K
31,13, Female,0,20, <=50K
35,9, Male,3103,40, >50K
33,16, Male,0,60, >50K
34,14, Male,7688,55, >50K
67,15, Male,6418,10, >50K
37,9, Male,0,45, >50K
48,14, Male,0,40, >50K
34,13, Male,1471,40, <=50K
24,10, Male,0,40, <=50K
55,9, Female,0,40, <=50K
50,9, Male,0,40, >50K
40,13, Male,0,60, >50K
33,13, Male,0,30, <=50K
51,10, Male,0,40, <=50K
30,10, Male,0,40, <=50K
41,9, Male,0,40, <=50K
47,11, Male,0,40, >50K
27,4, Male,0,50, <=50K
37,13, Female,4934,32, >50K
40,11, Male,0,40, <=50K
36,9, Male,0,40, <=50K
37,9, Male,0,40, <=50K
38,15, Male,0,35, >50K
40,10, Male,0,50, <=50K
35,13, Female,0,40, <=50K
47,9, Female,0,20, >50K
20,10, Male,0,60, <=50K
33,14, Male,0,45, >50K
45,10, Female,0,40, <=50K
66,10, Male,0,40, >50K
35,9, Female,0,38, <=50K
32,7, Male,0,45, <=50K
23,10, Male,0,50, <=50K
19,9, Female,0,15, <=50K
44,10, Male,0,40, <=50K
20,9, Male,0,35, <=50K
44,13, Male,0,30, <=50K
41,9, Male,3464,40, <=50K
19,10, Female,0,40, <=50K
48,9, Female,0,35, <=50K
45,10, Male,0,65, >50K
40,4, Male,0,42, <=50K
34,9, Male,0,55, >50K
20,10, Female,0,40, <=50K
33,10, Female,0,40, <=50K
30,9, Female,0,20, <=50K
23,10, Male,0,32, <=50K
34,6, Female,0,38, <=50K
48,10, Male,0,40, >50K
32,7, Female,0,49, <=50K
42,10, Male,0,40, >50K
22,9, Male,0,40, <=50K
60,9, Male,0,42, >50K
42,13, Male,0,55, >50K
45,13, Female,0,55, <=50K
47,9, Female,0,32, <=50K
29,14, Female,0,40, >50K
34,13, Male,0,38, <=50K
34,13, Female,0,40, >50K
39,9, Male,0,40, <=50K
29,10, Female,0,24, <=50K
42,10, Male,0,60, <=50K
48,7, Female,0,35, <=50K
53,13, Male,0,40, >50K
51,10, Female,0,45, <=50K
44,13, Male,0,90, <=50K
46,11, Male,0,60, >50K
51,16, Female,4787,60, >50K
32,10, Female,0,40, <=50K
22,9, Male,0,30, <=50K
24,10, Male,0,45, <=50K
33,11, Female,0,26, <=50K
47,9, Male,0,90, <=50K
64,14, Male,0,50, <=50K
62,13, Male,0,50, >50K
52,9, Male,0,40, >50K
39,9, Female,0,40, <=50K
42,9, Male,0,48, <=50K
38,13, Male,7688,42, >50K
55,4, Male,0,50, <=50K
29,9, Female,0,27, <=50K
42,12, Female,0,24, <=50K
30,12, Female,0,50, >50K
32,5, Male,0,40, <=50K
36,9, Male,3464,30, <=50K
50,7, Female,3674,40, <=50K
27,9, Male,0,40, <=50K
47,9, Male,0,60, <=50K
33,5, Male,0,35, <=50K
48,10, Male,0,40, <=50K
23,4, Male,0,35, <=50K
31,13, Male,0,40, >50K
26,10, Male,0,40, <=50K
61,9, Male,0,63, <=50K
50,13, Male,0,40, <=50K
49,11, Male,0,40, >50K
57,3, Male,7298,84, >50K
19,9, Male,0,24, <=50K
18,7, Male,0,15, <=50K
44,12, Female,0,99, <=50K
54,11, Male,0,50, <=50K
35,9, Male,0,40, >50K
27,14, Male,0,20, <=50K
50,9, Male,0,50, <=50K
43,9, Male,0,40, <=50K
28,10, Male,0,40, <=50K
47,9, Male,0,40, <=50K
21,1, Male,0,50, <=50K
30,15, Female,0,45, <=50K
19,9, Male,0,45, <=50K
40,10, Male,0,40, <=50K
55,14, Male,0,50, >50K
67,9, Male,0,20, <=50K
31,11, Male,0,43, <=50K
30,11, Male,0,40, <=50K
54,1, Female,0,40, <=50K
51,13, Female,0,43, <=50K
34,9, Female,0,40, <=50K
59,14, Male,0,45, >50K
50,9, Female,0,38, <=50K
29,9, Male,0,40, <=50K
17,6, Male,0,40, <=50K
24,9, Female,0,30, <=50K
52,1, Male,0,40, <=50K
39,14, Female,0,18, >50K
18,8, Female,0,25, <=50K
32,10, Male,0,40, <=50K
25,10, Female,0,50, <=50K
34,9, Female,0,45, <=50K
44,9, Male,0,40, >50K
37,10, Female,0,40, <=50K
39,14, Female,0,65, >50K
32,15, Male,0,40, >50K
23,10, Female,0,28, <=50K
45,10, Male,0,42, <=50K
30,7, Male,0,40, <=50K
20,8, Female,0,10, <=50K
41,9, Male,0,4, <=50K
21,9, Female,0,30, <=50K
48,4, Male,0,30, <=50K
31,9, Male,5178,45, >50K
34,11, Male,0,40, <=50K
25,9, Male,0,40, <=50K
41,13, Male,0,35, <=50K
35,15, Male,0,50, >50K
42,13, Female,0,40, <=50K
34,9, Male,0,75, >50K
44,6, Male,4386,60, <=50K
32,13, Male,0,40, >50K
25,10, Male,0,40, <=50K
23,7, Male,0,50, <=50K
36,15, Male,0,40, >50K
53,13, Male,0,60, >50K
27,16, Male,0,52, <=50K
27,13, Female,0,65, <=50K
57,9, Female,0,45, <=50K
17,7, Female,0,20, <=50K
59,9, Female,0,38, <=50K
34,9, Female,0,40, <=50K
30,6, Male,0,55, <=50K
31,12, Female,0,45, <=50K
18,7, Male,0,40, <=50K
23,10, Male,0,30, <=50K
19,9, Male,0,40, <=50K
20,11, Male,0,40, <=50K
52,9, Male,0,40, <=50K
39,13, Male,0,50, >50K
27,9, Female,0,50, <=50K
19,10, Female,0,35, <=50K
38,13, Female,0,15, <=50K
19,9, Male,0,16, <=50K
34,13, Female,0,40, >50K
41,9, Male,0,45, <=50K
23,9, Female,2105,40, <=50K
24,12, Male,0,12, <=50K
24,13, Female,0,40, <=50K
22,6, Male,0,84, <=50K
45,15, Male,0,60, >50K
45,9, Male,0,60, >50K
48,13, Male,0,40, >50K
42,13, Male,0,60, <=50K
35,10, Male,0,50, <=50K
32,9, Female,0,40, <=50K
51,9, Female,0,32, <=50K
59,10, Male,0,40, >50K
31,9, Male,0,40, <=50K
27,13, Male,0,50, <=50K
29,13, Male,4386,80, >50K
57,12, Female,0,35, <=50K
40,9, Male,0,40, <=50K
31,9, Male,0,40, <=50K
23,4, Male,0,40, <=50K
42,9, Female,0,35, <=50K
60,9, Male,0,40, <=50K
53,14, Female,14344,50, >50K
20,10, Female,0,40, <=50K
27,9, Male,0,40, <=50K
31,9, Male,0,45, <=50K
29,13, Male,0,40, <=50K
22,13, Male,0,40, <=50K
42,13, Female,0,38, >50K
63,15, Male,15024,50, >50K
28,9, Male,0,40, <=50K
79,10, Male,0,20, <=50K
39,9, Male,7298,40, >50K
29,8, Male,0,40, <=50K
60,4, Male,0,40, <=50K
58,8, Female,0,24, <=50K
20,12, Female,0,18, <=50K
44,9, Male,0,65, >50K
47,9, Male,0,48, <=50K
59,9, Male,0,24, >50K
37,14, Male,0,65, <=50K
21,9, Male,0,40, <=50K
68,11, Female,0,40, <=50K
43,10, Male,5013,40, <=50K
23,10, Female,0,40, <=50K
23,9, Female,0,33, <=50K
40,14, Female,0,35, <=50K
45,10, Female,0,35, <=50K
34,11, Male,3103,60, >50K
22,10, Male,0,40, <=50K
38,13, Male,0,50, >50K
24,10, Male,0,49, <=50K
23,9, Female,0,40, <=50K
39,10, Male,0,45, >50K
26,10, Male,0,40, <=50K
24,9, Male,0,40, <=50K
22,10, Male,0,25, <=50K
36,13, Male,0,55, <=50K
20,10, Female,0,20, <=50K
18,7, Male,0,8, <=50K
38,13, Male,0,40, >50K
43,13, Male,0,35, <=50K
56,9, Male,0,40, <=50K
42,14, Male,0,40, >50K
35,13, Male,0,50, >50K
31,10, Female,0,45, <=50K
73,2, Male,0,20, <=50K
32,10, Female,0,42, <=50K
37,14, Male,15024,45, >50K
66,9, Male,0,10, <=50K
22,9, Female,0,35, <=50K
51,11, Male,0,40, <=50K
31,9, Male,0,35, <=50K
65,9, Female,0,59, <=50K
39,9, Female,0,45, <=50K
48,10, Female,0,37, <=50K
20,10, Female,0,40, <=50K
28,12, Male,0,40, <=50K
48,13, Male,4386,50, >50K
29,15, Male,0,80, <=50K
36,16, Male,0,30, >50K
35,13, Male,0,45, >50K
31,10, Male,0,40, >50K
48,9, Male,0,40, <=50K
36,11, Male,0,45, <=50K
40,9, Male,0,50, <=50K
57,9, Male,0,15, <=50K
26,13, Female,4865,35, <=50K
37,9, Female,0,40, <=50K
65,16, Male,0,40, >50K
26,6, Female,0,32, <=50K
42,10, Male,0,40, <=50K
47,14, Male,0,40, >50K
62,4, Male,0,40, <=50K
27,11, Male,0,50, <=50K
76,10, Male,0,8, <=50K
20,10, Female,0,40, <=50K
29,13, Female,0,40, <=50K
29,8, Male,0,40, >50K
32,6, Male,0,40, <=50K
22,10, Male,0,40, <=50K
30,9, Female,0,50, <=50K
43,10, Female,0,40, <=50K
23,13, Male,0,20, <=50K
44,15, Male,0,40, >50K
41,13, Male,0,40, <=50K
49,14, Female,7430,40, >50K
30,9, Male,0,45, >50K
23,10, Male,0,35, <=50K
39,9, Female,0,40, <=50K
32,13, Male,0,60, >50K
50,10, Male,0,35, >50K
19,10, Female,0,40, <=50K
35,13, Male,0,52, >50K
23,9, Male,0,40, <=50K
25,10, Male,0,40, <=50K
40,9, Female,0,40, <=50K
30,13, Male,0,42, >50K
52,10, Male,0,40, >50K
49,10, Male,0,60, <=50K
24,13, Female,0,40, <=50K
46,13, Male,15024,40, >50K
39,13, Male,0,50, >50K
45,13, Male,0,50, >50K
62,13, Female,0,38, <=50K
43,13, Male,0,50, >50K
45,10, Female,0,40, <=50K
62,9, Male,0,40, <=50K
48,3, Male,0,40, <=50K
56,9, Female,0,40, <=50K
28,9, Female,0,35, <=50K
23,9, Male,0,40, <=50K
43,9, Female,0,35, <=50K
26,13, Male,0,40, >50K
36,9, Male,0,50, >50K
55,16, Female,0,60, <=50K
48,13, Female,0,50, <=50K
43,3, Female,0,72, <=50K
38,11, Male,0,45, >50K
18,9, Male,0,30, <=50K
56,9, Male,0,70, <=50K
39,14, Male,0,40, <=50K
46,3, Male,0,50, <=50K
36,7, Male,0,65, <=50K
42,9, Male,0,40, <=50K
50,9, Male,0,50, >50K
17,7, Male,0,20, <=50K
57,4, Female,0,40, <=50K
73,9, Female,0,12, <=50K
50,10, Male,0,40, <=50K
35,10, Male,0,45, <=50K
27,10, Male,0,45, <=50K
24,10, Female,0,40, <=50K
27,10, Male,0,40, <=50K
23,9, Male,0,40, <=50K
25,9, Female,0,40, <=50K
51,13, Male,0,40, >50K
26,6, Female,0,40, <=50K
47,10, Male,0,45, <=50K
40,9, Male,0,40, <=50K
58,5, Female,0,40, <=50K
25,10, Female,0,40, <=50K
29,9, Female,0,18, <=50K
36,7, Male,0,43, <=50K
46,9, Female,0,60, <=50K
69,2, Female,0,4, <=50K
69,9, Female,1848,40, <=50K
28,9, Female,0,40, <=50K
20,9, Male,0,48, <=50K
54,9, Female,3887,35, <=50K
25,10, Male,0,40, <=50K
64,9, Male,3471,40, <=50K
17,9, Female,0,20, <=50K
53,9, Male,0,40, <=50K
50,5, Male,0,50, <=50K
57,9, Female,0,38, <=50K
51,10, Male,0,40, <=50K
20,10, Male,0,30, <=50K
47,10, Male,0,40, <=50K
25,9, Male,0,52, <=50K
50,15, Male,0,52, >50K
20,9, Female,0,30, <=50K
43,15, Male,0,70, >50K
46,13, Female,0,40, <=50K
54,9, Female,0,38, <=50K
53,10, Female,0,15, <=50K
21,9, Male,0,30, <=50K
58,10, Male,0,40, <=50K
30,13, Male,0,55, >50K
61,9, Female,0,40, <=50K
56,10, Female,0,35, <=50K
59,9, Female,0,40, <=50K
72,9, Male,0,20, <=50K
33,9, Male,0,40, <=50K
46,9, Female,0,40, >50K
46,10, Male,0,38, >50K
48,9, Female,0,28, <=50K
33,9, Male,0,40, <=50K
21,10, Female,0,40, <=50K
27,9, Female,0,45, <=50K
31,9, Male,0,40, <=50K
28,13, Male,0,40, <=50K
45,10, Female,0,38, <=50K
51,9, Male,4386,40, >50K
46,9, Female,0,40, <=50K
25,10, Male,0,25, <=50K
61,10, Male,7688,40, >50K
17,7, Female,0,30, <=50K
26,13, Male,3325,40, <=50K
35,6, Male,0,60, <=50K
33,7, Male,0,70, <=50K
37,8, Female,0,33, <=50K
39,9, Female,0,35, <=50K
42,9, Female,0,30, <=50K
35,13, Male,4386,47, >50K
45,9, Female,0,50, >50K
47,13, Male,0,40, >50K
64,7, Male,0,48, <=50K
39,15, Female,15024,47, >50K
43,9, Female,0,40, <=50K
34,9, Male,0,40, <=50K
62,13, Male,3103,40, >50K
53,10, Male,15024,40, >50K
31,13, Male,0,40, <=50K
26,9, Male,0,40, <=50K
56,4, Male,0,50, >50K
43,10, Female,0,40, <=50K
33,10, Male,0,35, <=50K
45,10, Male,0,40, >50K
46,10, Male,0,55, <=50K
26,11, Male,0,80, <=50K
24,9, Female,0,40, <=50K
43,13, Male,0,50, >50K
40,11, Male,0,40, <=50K
61,4, Male,0,35, <=50K
34,10, Female,0,72, <=50K
85,9, Male,0,35, <=50K
41,9, Female,0,40, <=50K
31,12, Female,3325,35, <=50K
22,10, Female,0,30, <=50K
60,9, Female,0,40, <=50K
29,12, Female,0,36, <=50K
34,9, Male,0,40, <=50K
35,13, Female,2977,45, <=50K
24,9, Male,0,30, <=50K
45,14, Male,0,40, <=50K
21,8, Male,0,20, <=50K
30,12, Female,0,37, >50K
50,10, Male,0,99, >50K
41,9, Male,0,40, >50K
21,9, Female,0,33, <=50K
45,9, Male,0,45, <=50K
34,13, Male,0,40, >50K
28,9, Male,0,40, <=50K
19,9, Male,0,40, <=50K
26,13, Male,13550,50, >50K
48,13, Male,0,45, >50K
69,13, Male,0,40, >50K
41,10, Female,0,40, <=50K
43,13, Female,0,40, <=50K
28,9, Male,0,40, <=50K
65,10, Female,0,28, <=50K
31,13, Male,0,38, <=50K
